order_item_id,order_id,product_id,quantity,unit_price
9404,4338,95,2,41516
9405,3416,43,3,40356
9406,3764,68,1,48557
9407,964,151,1,10566
9408,2897,62,5,11477
9409,4465,91,4,13372
9410,4690,198,3,28671
9411,1503,154,2,23721
9412,4911,116,3,44827
9413,4178,139,2,30435
9414,1881,163,5,38101
9415,2263,138,4,16853
9416,1727,116,3,44827
9417,292,149,3,30353
9418,3845,71,3,7105
9419,196,5,1,17897
9420,4407,185,1,27029
9421,3922,89,5,13038
9422,2490,111,4,20070
9423,2033,118,1,48237
9424,2870,199,1,23795
9425,2280,198,3,28671
9426,2030,44,2,40935
9427,1478,77,5,41568
9428,3948,145,1,40987
9429,2861,58,3,32656
9430,4127,192,2,16038
9431,2683,180,2,19373
9432,3877,160,2,21740
9433,2470,58,3,32656
9434,2909,133,1,38795
9435,2716,70,2,26772
9436,4142,45,3,38036
9437,2561,136,5,46222
9438,2258,162,5,1347
9439,3340,192,3,16038
9440,3879,88,1,46597
9441,3562,60,4,8409
9442,4357,19,5,25110
9443,3032,69,4,15361
9444,3637,149,3,30353
9445,637,83,1,23640
9446,4799,159,1,4570
9447,3957,19,1,25110
9448,4997,88,5,46597
9449,537,66,4,48044
9450,446,117,3,41022
9451,4456,136,4,46222
9452,4192,156,3,25003
9453,1971,194,2,3688
9454,1168,163,5,38101
9455,307,1,1,21124
9456,2385,124,5,34741
9457,232,191,4,7520
9458,4038,36,1,30561
9459,1258,99,5,37869
9460,4139,112,2,28351
9461,4474,131,2,13116
9462,4297,110,4,31211
9463,3956,189,2,5647
9464,2396,2,2,15797
9465,1216,108,1,43503
9466,3564,89,2,13038
9467,2485,184,4,44788
9468,4829,8,2,43585
9469,618,68,2,48557
9470,990,52,1,30116
9471,2293,62,3,11477
9472,2296,175,3,29598
9473,2821,13,3,26139
9474,2233,177,3,10206
9475,3013,163,5,38101
9476,2720,38,4,49840
9477,1083,142,1,22190
9478,695,197,1,14026
9479,3134,138,1,16853
9480,1677,47,4,5913
9481,92,79,3,223
9482,1752,60,3,8409
9483,3131,57,5,31572
9484,2353,70,1,26772
9485,547,5,3,17897
9486,1559,196,3,24583
9487,2766,175,2,29598
9488,3171,50,1,43611
9489,347,37,4,26800
9490,4989,23,1,3737
9491,369,145,3,40987
9492,1485,148,2,9790
9493,3632,5,4,17897
9494,811,163,3,38101
9495,2399,90,4,9165
9496,930,40,1,30032
9497,1222,41,5,46025
9498,4240,165,4,38343
9499,4927,118,5,48237
9500,3694,28,2,27305
9501,2577,168,1,45051
9502,3351,182,5,13435
9503,3578,50,2,43611
9504,1080,143,2,35742
9505,2493,49,5,47840
9506,3711,170,4,6241
9507,3673,190,1,33404
9508,255,154,3,23721
9509,2033,115,3,12955
9510,4078,56,5,28306
9511,162,77,1,41568
9512,1582,120,1,47115
9513,4693,64,1,3472
9514,4632,108,2,43503
9515,1738,119,1,37787
9516,4024,67,3,36657
9517,3104,5,1,17897
9518,4490,172,1,39428
9519,1790,92,5,6310
9520,3448,136,3,46222
9521,1498,72,5,49906
9522,3735,76,4,13445
9523,3752,60,5,8409
9524,4002,68,2,48557
9525,3905,123,5,44973
9526,1469,60,1,8409
9527,3380,23,2,3737
9528,1913,127,4,43187
9529,1676,150,3,20032
9530,3243,121,5,22780
9531,2916,2,2,15797
9532,2440,46,3,41739
9533,1616,39,4,6630
9534,343,176,4,23711
9535,892,132,2,45375
9536,4093,68,5,48557
9537,1872,161,3,9221
9538,2516,73,5,47240
9539,1912,23,4,3737
9540,2556,135,1,45042
9541,3377,51,5,20585
9542,2488,181,1,49961
9543,3544,25,3,41213
9544,3434,55,5,7553
9545,274,99,3,37869
9546,4858,41,1,46025
9547,2182,183,2,47927
9548,3567,25,4,41213
9549,4288,60,4,8409
9550,959,157,4,6347
9551,3168,37,5,26800
9552,1663,34,4,40017
9553,517,2,1,15797
9554,4471,92,4,6310
9555,4740,35,2,44784
9556,3949,58,4,32656
9557,1638,55,4,7553
9558,3085,51,2,20585
9559,1204,93,1,45858
9560,3460,128,5,42359
9561,4218,22,5,2765
9562,375,2,4,15797
9563,1572,84,2,30502
9564,844,145,1,40987
9565,1851,169,1,26889
9566,1510,182,4,13435
9567,3436,181,1,49961
9568,529,162,1,1347
9569,3381,49,5,47840
9570,1253,131,2,13116
9571,4468,163,3,38101
9572,3441,40,3,30032
9573,1532,185,1,27029
9574,4291,94,4,47507
9575,1144,126,2,5942
9576,119,82,2,18139
9577,927,51,3,20585
9578,591,16,3,32874
9579,1903,28,2,27305
9580,2419,122,4,21804
9581,72,79,4,223
9582,1365,24,2,9686
9583,2706,94,4,47507
9584,3306,168,3,45051
9585,630,92,4,6310
9586,3863,60,5,8409
9587,2231,46,3,41739
9588,198,194,3,3688
9589,915,73,2,47240
9590,2841,15,5,34947
9591,2639,153,4,14263
9592,2896,56,1,28306
9593,826,84,2,30502
9594,999,5,5,17897
9595,1456,37,3,26800
9596,2406,26,1,31673
9597,3231,46,3,41739
9598,784,22,2,2765
9599,2825,196,5,24583
9600,1867,123,1,44973
9601,1333,100,2,32532
9602,4517,166,1,43899
9603,3868,116,5,44827
9604,3441,58,5,32656
9605,1293,4,3,34739
9606,3607,110,4,31211
9607,1928,80,3,11540
9608,3087,75,3,47767
9609,2721,112,4,28351
9610,3357,129,4,33887
9611,976,6,4,48977
9612,4342,9,3,30944
9613,1210,10,4,27177
9614,2723,108,5,43503
9615,4235,48,2,19677
9616,511,138,2,16853
9617,4835,180,4,19373
9618,4705,36,2,30561
9619,1815,161,4,9221
9620,4120,172,5,39428
9621,2997,126,3,5942
9622,4955,170,1,6241
9623,1707,59,5,42458
9624,2433,123,4,44973
9625,1985,140,4,37428
9626,2996,54,1,27912
9627,4332,156,2,25003
9628,1735,155,2,47628
9629,3743,21,3,12513
9630,2945,58,3,32656
9631,3482,32,5,19540
9632,3161,154,5,23721
9633,1562,172,4,39428
9634,2413,29,5,45303
9635,3973,173,3,34022
9636,3333,91,1,13372
9637,504,35,5,44784
9638,1609,30,2,40401
9639,4836,132,1,45375
9640,884,130,4,37055
9641,1433,71,1,7105
9642,1058,14,5,46798
9643,1718,14,5,46798
9644,564,25,3,41213
9645,2147,173,5,34022
9646,1378,103,3,35913
9647,1099,11,1,24343
9648,2058,112,2,28351
9649,1982,55,4,7553
9650,659,23,2,3737
9651,1990,109,4,43810
9652,4816,102,3,3344
9653,3346,10,1,27177
9654,3589,92,5,6310
9655,285,196,4,24583
9656,2381,181,3,49961
9657,2870,152,5,39621
9658,3982,10,5,27177
9659,3733,170,3,6241
9660,2191,199,1,23795
9661,3238,163,4,38101
9662,3831,199,5,23795
9663,428,13,5,26139
9664,3652,44,1,40935
9665,1508,71,4,7105
9666,4148,131,5,13116
9667,2489,158,3,44236
9668,905,189,2,5647
9669,1513,195,2,7021
9670,4135,101,2,12724
9671,1953,26,5,31673
9672,2444,36,3,30561
9673,4831,171,5,6316
9674,681,16,2,32874
9675,3043,176,5,23711
9676,904,159,2,4570
9677,2809,119,3,37787
9678,548,57,3,31572
9679,653,90,2,9165
9680,1464,128,3,42359
9681,895,124,1,34741
9682,4071,34,1,40017
9683,3861,111,3,20070
9684,2020,127,2,43187
9685,4152,30,2,40401
9686,4855,149,1,30353
9687,2083,87,4,35506
9688,3218,83,5,23640
9689,412,28,3,27305
9690,3010,117,2,41022
9691,4357,198,4,28671
9692,2684,188,1,30022
9693,3858,197,2,14026
9694,1507,56,2,28306
9695,803,16,2,32874
9696,2301,105,2,34559
9697,3154,45,5,38036
9698,3343,130,5,37055
9699,4031,187,2,27280
9700,1293,66,4,48044
9701,329,86,3,29608
9702,904,139,5,30435
9703,830,130,1,37055
9704,220,162,3,1347
9705,2743,175,5,29598
9706,4961,74,4,31216
9707,1114,174,1,25034
9708,2349,13,3,26139
9709,3412,60,1,8409
9710,2199,138,2,16853
9711,4923,98,4,4678
9712,505,83,1,23640
9713,1427,165,5,38343
9714,3157,110,5,31211
9715,2862,78,1,18763
9716,387,130,3,37055
9717,2658,63,4,24967
9718,3029,126,1,5942
9719,4384,39,2,6630
9720,497,166,2,43899
9721,3497,93,3,45858
9722,4661,89,5,13038
9723,4948,105,5,34559
9724,1369,83,2,23640
9725,807,134,3,28499
9726,3001,179,3,48741
9727,2848,62,2,11477
9728,1474,110,2,31211
9729,1336,71,1,7105
9730,698,99,1,37869
9731,1687,136,5,46222
9732,2148,57,1,31572
9733,2647,86,3,29608
9734,1695,15,1,34947
9735,3492,105,3,34559
9736,2036,42,3,21688
9737,3898,7,1,31920
9738,1353,43,1,40356
9739,541,175,1,29598
9740,4224,13,2,26139
9741,3486,165,2,38343
9742,4115,14,1,46798
9743,4918,178,5,47568
9744,3357,107,5,42663
9745,2884,51,4,20585
9746,4651,122,3,21804
9747,1077,140,4,37428
9748,3123,108,3,43503
9749,3447,140,2,37428
9750,4523,105,5,34559
9751,2827,19,4,25110
9752,4508,119,4,37787
9753,2777,179,4,48741
9754,633,120,2,47115
9755,630,47,3,5913
9756,454,81,5,2528
9757,4120,89,3,13038
9758,289,38,5,49840
9759,1919,135,1,45042
9760,3744,48,3,19677
9761,4598,175,4,29598
9762,3054,107,3,42663
9763,176,72,1,49906
9764,1065,187,3,27280
9765,2870,11,5,24343
9766,940,194,4,3688
9767,1873,4,1,34739
9768,1626,131,3,13116
9769,4559,138,1,16853
9770,2474,89,5,13038
9771,4754,61,4,24073
9772,4971,122,5,21804
9773,3721,63,3,24967
9774,313,48,2,19677
9775,3899,69,5,15361
9776,4316,189,2,5647
9777,1203,152,4,39621
9778,4056,33,4,17438
9779,191,173,4,34022
9780,3693,8,5,43585
9781,282,124,4,34741
9782,936,171,4,6316
9783,2647,78,3,18763
9784,1124,170,4,6241
9785,679,8,1,43585
9786,810,17,3,45975
9787,1243,197,2,14026
9788,4923,168,3,45051
9789,3731,37,1,26800
9790,3545,146,2,19865
9791,2249,128,3,42359
9792,1354,95,5,41516
9793,4314,111,2,20070
9794,4313,148,4,9790
9795,4668,90,3,9165
9796,915,199,1,23795
9797,1804,146,2,19865
9798,1852,141,2,46532
9799,4381,164,2,38160
9800,1651,97,5,46888
9801,1397,32,5,19540
9802,2482,185,3,27029
9803,2637,84,5,30502
9804,2354,147,1,43058
9805,2812,177,1,10206
9806,49,156,3,25003
9807,440,59,4,42458
9808,2899,10,4,27177
9809,3595,129,3,33887
9810,2477,59,4,42458
9811,3995,158,5,44236
9812,1333,173,3,34022
9813,1256,84,4,30502
9814,3746,153,5,14263
9815,3479,35,3,44784
9816,2552,171,4,6316
9817,1777,48,2,19677
9818,3885,108,5,43503
9819,3062,12,4,12106
9820,1638,45,5,38036
9821,2732,96,1,47696
9822,927,62,3,11477
9823,1806,101,2,12724
9824,2164,29,2,45303
9825,4542,59,5,42458
9826,4223,84,4,30502
9827,4224,90,5,9165
9828,973,76,4,13445
9829,3028,153,4,14263
9830,2824,152,1,39621
9831,2651,191,1,7520
9832,713,65,1,6953
9833,4708,194,1,3688
9834,1155,137,1,8464
9835,3313,86,3,29608
9836,4599,42,4,21688
9837,1003,182,5,13435
9838,3283,33,5,17438
9839,3927,114,4,8324
9840,234,129,1,33887
9841,1308,38,1,49840
9842,2461,49,5,47840
9843,2696,126,2,5942
9844,3277,150,5,20032
9845,1565,23,4,3737
9846,3999,53,5,6061
9847,4843,23,4,3737
9848,1536,119,5,37787
9849,4960,151,2,10566
9850,2859,95,5,41516
9851,4276,194,5,3688
9852,1832,198,3,28671
9853,4101,156,1,25003
9854,1668,197,2,14026
9855,4997,165,3,38343
9856,4652,110,1,31211
9857,2244,85,5,36648
9858,4507,125,4,32655
9859,1417,74,3,31216
9860,385,64,3,3472
9861,3821,166,3,43899
9862,4960,160,5,21740
9863,4474,48,5,19677
9864,1514,133,5,38795
9865,2797,61,1,24073
9866,3774,86,3,29608
9867,1083,128,2,42359
9868,1208,44,2,40935
9869,466,107,5,42663
9870,1826,175,5,29598
9871,4067,23,4,3737
9872,4262,161,2,9221
9873,1129,42,4,21688
9874,1419,48,4,19677
9875,1321,153,2,14263
9876,573,172,1,39428
9877,4741,128,1,42359
9878,923,149,2,30353
9879,2182,78,3,18763
9880,4590,160,4,21740
9881,2369,53,2,6061
9882,564,101,1,12724
9883,927,74,5,31216
9884,3162,159,3,4570
9885,4576,3,3,23713
9886,4377,129,3,33887
9887,847,120,1,47115
9888,586,164,1,38160
9889,1485,13,5,26139
9890,3749,117,3,41022
9891,2243,121,5,22780
9892,3550,45,5,38036
9893,1388,51,3,20585
9894,3141,54,3,27912
9895,4457,58,2,32656
9896,2773,29,1,45303
9897,3404,83,4,23640
9898,2812,185,5,27029
9899,4702,85,3,36648
9900,4334,57,2,31572
9901,4202,34,4,40017
9902,1086,170,5,6241
9903,3988,13,3,26139
9904,1877,25,1,41213
9905,2187,52,5,30116
9906,3621,114,2,8324
9907,279,51,1,20585
9908,3380,10,1,27177
9909,1848,181,5,49961
9910,1726,88,3,46597
9911,1164,150,4,20032
9912,3474,74,1,31216
9913,1748,83,3,23640
9914,4453,194,5,3688
9915,1203,160,5,21740
9916,4724,198,4,28671
9917,2974,32,4,19540
9918,350,107,1,42663
9919,2243,77,3,41568
9920,4754,157,1,6347
9921,3815,49,1,47840
9922,1849,33,1,17438
9923,3265,28,1,27305
9924,4554,87,5,35506
9925,4026,185,5,27029
9926,3044,193,2,46868
9927,531,92,1,6310
9928,2420,102,4,3344
9929,4434,27,3,29914
9930,1471,153,2,14263
9931,4459,56,3,28306
9932,1184,134,2,28499
9933,776,158,5,44236
9934,399,128,5,42359
9935,721,52,4,30116
9936,854,165,1,38343
9937,213,8,2,43585
9938,3992,8,4,43585
9939,2578,39,4,6630
9940,3920,91,3,13372
9941,4313,79,3,223
9942,812,89,3,13038
9943,3453,22,2,2765
9944,873,62,4,11477
9945,4893,185,4,27029
9946,2088,122,2,21804
9947,3814,60,2,8409
9948,4416,185,1,27029
9949,72,50,4,43611
9950,2658,84,1,30502
9951,246,56,5,28306
9952,3330,195,1,7021
9953,1556,23,3,3737
9954,34,75,5,47767
9955,636,141,5,46532
9956,2148,145,5,40987
9957,3676,89,2,13038
9958,4396,79,2,223
9959,2483,198,5,28671
9960,1345,70,3,26772
9961,4963,151,2,10566
9962,4076,153,2,14263
9963,581,167,2,48120
9964,1095,125,1,32655
9965,1308,196,4,24583
9966,1735,118,5,48237
9967,1621,146,1,19865
9968,2139,190,5,33404
9969,4501,75,5,47767
9970,1635,4,4,34739
9971,528,165,1,38343
9972,4980,124,3,34741
9973,3079,28,1,27305
9974,917,186,5,1530
9975,4538,189,1,5647
9976,1898,84,2,30502
9977,4982,124,3,34741
9978,4335,64,1,3472
9979,3408,182,2,13435
9980,2914,155,2,47628
9981,853,194,5,3688
9982,963,92,2,6310
9983,3250,50,2,43611
9984,4357,59,4,42458
9985,3687,35,1,44784
9986,2074,66,2,48044
9987,783,128,5,42359
9988,2732,21,4,12513
9989,3593,74,2,31216
9990,1515,165,5,38343
9991,3125,162,3,1347
9992,3823,45,2,38036
9993,3063,127,5,43187
9994,1057,63,4,24967
9995,503,189,4,5647
9996,4380,97,4,46888
9997,1593,30,5,40401
9998,914,82,4,18139
9999,3582,7,5,31920
10000,3851,4,2,34739
10001,131,134,1,28499
10002,3987,40,2,30032
10003,3910,27,1,29914
10004,4321,81,4,2528
10005,2587,25,1,41213
10006,4963,133,4,38795
10007,1906,140,4,37428
10008,2737,200,4,38685
10009,1701,87,2,35506
10010,2058,190,5,33404
10011,583,167,5,48120
10012,4682,25,1,41213
10013,2953,161,5,9221
10014,1728,59,1,42458
10015,3270,198,5,28671
10016,2429,175,2,29598
10017,3143,141,1,46532
10018,3153,182,2,13435
10019,1881,111,1,20070
10020,3645,67,1,36657
10021,3323,190,1,33404
10022,1256,92,1,6310
10023,2521,61,4,24073
10024,2873,75,5,47767
10025,1943,168,5,45051
10026,4620,50,2,43611
10027,4241,27,1,29914
10028,4866,35,1,44784
10029,3201,176,5,23711
10030,3253,112,1,28351
10031,3562,185,3,27029
10032,4276,163,4,38101
10033,3325,166,5,43899
10034,1731,91,4,13372
10035,3085,67,2,36657
10036,2703,179,2,48741
10037,4516,86,2,29608
10038,729,164,3,38160
10039,522,173,2,34022
10040,4292,45,3,38036
10041,3141,195,3,7021
10042,3544,36,3,30561
10043,1664,12,3,12106
10044,685,184,1,44788
10045,3875,129,2,33887
10046,1324,126,1,5942
10047,30,147,5,43058
10048,164,131,1,13116
10049,1178,111,5,20070
10050,4286,183,4,47927
10051,427,164,1,38160
10052,4068,19,1,25110
10053,3712,92,1,6310
10054,3040,196,2,24583
10055,3002,155,4,47628
10056,1594,42,1,21688
10057,525,121,5,22780
10058,2199,145,4,40987
10059,2161,90,4,9165
10060,1756,102,5,3344
10061,1874,81,1,2528
10062,3094,98,3,4678
10063,2084,31,5,44956
10064,4931,12,4,12106
10065,4662,191,4,7520
10066,825,26,5,31673
10067,4582,57,3,31572
10068,2269,113,2,10497
10069,2928,79,4,223
10070,2588,74,5,31216
10071,4877,85,2,36648
10072,3596,126,2,5942
10073,4062,176,4,23711
10074,3100,107,5,42663
10075,3641,77,3,41568
10076,1800,124,5,34741
10077,192,121,4,22780
10078,3929,98,1,4678
10079,2840,43,2,40356
10080,825,78,5,18763
10081,2350,154,5,23721
10082,2984,55,5,7553
10083,966,68,1,48557
10084,3781,137,4,8464
10085,18,64,3,3472
10086,3207,11,2,24343
10087,344,47,2,5913
10088,2349,172,2,39428
10089,3406,173,1,34022
10090,2237,115,3,12955
10091,2731,150,3,20032
10092,1896,100,2,32532
10093,3147,136,1,46222
10094,874,99,1,37869
10095,69,195,3,7021
10096,4578,92,3,6310
10097,4877,163,3,38101
10098,3632,55,3,7553
10099,2443,70,3,26772
10100,2106,107,1,42663
10101,2962,68,3,48557
10102,1255,122,2,21804
10103,4472,76,2,13445
10104,760,148,1,9790
10105,4586,93,4,45858
10106,4962,97,4,46888
10107,61,119,1,37787
10108,2650,51,1,20585
10109,2152,109,2,43810
10110,3001,76,2,13445
10111,3147,139,2,30435
10112,2664,103,1,35913
10113,2746,86,2,29608
10114,4511,178,3,47568
10115,411,27,4,29914
10116,3856,31,3,44956
10117,907,97,3,46888
10118,83,100,4,32532
10119,2093,167,2,48120
10120,830,94,2,47507
10121,1530,178,4,47568
10122,4885,194,3,3688
10123,1692,161,4,9221
10124,184,85,2,36648
10125,1128,9,1,30944
10126,1398,147,1,43058
10127,2990,16,2,32874
10128,3593,146,3,19865
10129,3720,183,3,47927
10130,451,185,2,27029
10131,4609,154,1,23721
10132,763,182,1,13435
10133,4635,45,3,38036
10134,552,106,1,47164
10135,1667,183,4,47927
10136,2241,31,3,44956
10137,3183,122,4,21804
10138,1473,148,2,9790
10139,1144,41,2,46025
10140,3876,88,3,46597
10141,1087,31,2,44956
10142,930,86,2,29608
10143,191,157,1,6347
10144,1443,199,5,23795
10145,4366,156,5,25003
10146,3788,189,5,5647
10147,3684,25,5,41213
10148,1603,181,3,49961
10149,2197,167,4,48120
10150,1548,128,2,42359
10151,580,134,1,28499
10152,4224,57,5,31572
10153,959,88,2,46597
10154,2714,189,5,5647
10155,4265,89,1,13038
10156,3619,17,2,45975
10157,3376,114,1,8324
10158,2414,200,1,38685
10159,4336,15,2,34947
10160,4384,90,3,9165
10161,1959,134,1,28499
10162,3874,133,5,38795
10163,4324,153,2,14263
10164,2216,178,4,47568
10165,4641,176,3,23711
10166,1212,104,2,30652
10167,1620,72,4,49906
10168,4953,148,2,9790
10169,1442,134,2,28499
10170,861,115,4,12955
10171,4632,81,5,2528
10172,158,9,1,30944
10173,2131,193,3,46868
10174,4826,115,5,12955
10175,4956,79,3,223
10176,3481,156,3,25003
10177,3850,40,4,30032
10178,517,49,2,47840
10179,2852,95,1,41516
10180,3707,141,2,46532
10181,3697,61,2,24073
10182,2244,99,2,37869
10183,1969,54,1,27912
10184,4053,33,1,17438
10185,1316,89,4,13038
10186,1739,86,1,29608
10187,3184,83,4,23640
10188,1086,56,5,28306
10189,385,107,3,42663
10190,3424,110,1,31211
10191,1185,56,1,28306
10192,4171,2,1,15797
10193,2261,72,3,49906
10194,2577,31,2,44956
10195,354,25,3,41213
10196,3345,63,1,24967
10197,2533,182,5,13435
10198,2373,45,2,38036
10199,4679,116,5,44827
10200,4924,83,5,23640
10201,2194,54,1,27912
10202,4790,42,5,21688
10203,3815,143,2,35742
10204,3106,98,3,4678
10205,373,148,5,9790
10206,1815,197,1,14026
10207,4190,197,1,14026
10208,2746,125,4,32655
10209,454,101,3,12724
10210,2074,178,3,47568
10211,4896,74,5,31216
10212,2733,199,5,23795
10213,1125,106,5,47164
10214,4433,64,1,3472
10215,2246,50,4,43611
10216,1046,183,4,47927
10217,1630,75,4,47767
10218,3872,4,3,34739
10219,1276,21,3,12513
10220,2790,134,2,28499
10221,1929,169,3,26889
10222,239,44,3,40935
10223,3180,137,4,8464
10224,119,20,5,39766
10225,4646,43,4,40356
10226,4578,147,2,43058
10227,2398,140,1,37428
10228,4168,175,1,29598
10229,2213,120,1,47115
10230,4975,127,5,43187
10231,4714,20,4,39766
10232,3727,120,4,47115
10233,1474,154,4,23721
10234,2855,73,3,47240
10235,4042,145,4,40987
10236,4825,180,1,19373
10237,1366,192,2,16038
10238,2888,111,2,20070
10239,2265,155,5,47628
10240,34,138,1,16853
10241,2938,111,2,20070
10242,2567,33,3,17438
10243,162,119,4,37787
10244,1022,5,3,17897
10245,2173,143,1,35742
10246,649,84,5,30502
10247,2718,74,2,31216
10248,783,166,5,43899
10249,4104,50,2,43611
10250,2946,37,3,26800
10251,370,77,2,41568
10252,4906,153,5,14263
10253,2939,139,3,30435
10254,4742,72,5,49906
10255,2259,107,1,42663
10256,4633,191,2,7520
10257,1095,92,3,6310
10258,1851,47,1,5913
10259,1141,62,1,11477
10260,1915,24,2,9686
10261,3518,133,3,38795
10262,1593,133,2,38795
10263,2429,98,5,4678
10264,2962,97,5,46888
10265,2522,90,5,9165
10266,1348,168,3,45051
10267,1846,77,1,41568
10268,2175,101,1,12724
10269,670,88,4,46597
10270,4738,190,1,33404
10271,2930,114,2,8324
10272,4166,138,3,16853
10273,3240,122,4,21804
10274,2485,6,1,48977
10275,2199,191,4,7520
10276,4077,87,5,35506
10277,54,109,5,43810
10278,2102,106,2,47164
10279,3860,146,3,19865
10280,3534,138,4,16853
10281,1471,144,5,17561
10282,4864,43,5,40356
10283,2629,145,4,40987
10284,2763,103,5,35913
10285,2606,4,1,34739
10286,1118,81,4,2528
10287,3260,132,4,45375
10288,2210,163,4,38101
10289,3503,179,1,48741
10290,227,191,1,7520
10291,2010,39,4,6630
10292,2533,124,3,34741
10293,3061,153,1,14263
10294,4384,90,3,9165
10295,1264,48,5,19677
10296,4280,144,1,17561
10297,2983,121,2,22780
10298,3628,33,4,17438
10299,142,149,5,30353
10300,1160,10,5,27177
10301,3469,99,5,37869
10302,2753,40,4,30032
10303,279,88,2,46597
10304,1841,134,1,28499
10305,2968,80,1,11540
10306,2514,47,2,5913
10307,65,62,2,11477
10308,3550,52,1,30116
10309,51,51,3,20585
10310,3345,131,4,13116
10311,4932,147,3,43058
10312,652,2,1,15797
10313,4758,97,4,46888
10314,3359,6,1,48977
10315,2331,108,4,43503
10316,1885,186,4,1530
10317,4942,181,1,49961
10318,602,52,4,30116
10319,2128,13,2,26139
10320,3842,83,5,23640
10321,988,25,2,41213
10322,3861,149,4,30353
10323,2994,100,2,32532
10324,2083,84,4,30502
10325,2655,113,5,10497
10326,4392,35,1,44784
10327,1012,183,2,47927
10328,1263,43,2,40356
10329,2846,122,4,21804
10330,101,120,2,47115
10331,2723,13,4,26139
10332,4669,2,1,15797
10333,2860,36,2,30561
10334,2904,120,5,47115
10335,4617,65,1,6953
10336,2291,72,5,49906
10337,4883,161,5,9221
10338,4851,200,3,38685
10339,222,167,5,48120
10340,1328,135,1,45042
10341,391,108,3,43503
10342,3782,112,1,28351
10343,4033,41,4,46025
10344,3211,28,2,27305
10345,1908,184,2,44788
10346,3313,88,5,46597
10347,4962,96,1,47696
10348,3002,122,2,21804
10349,2931,145,2,40987
10350,2433,18,5,28350
10351,2696,150,1,20032
10352,2345,36,5,30561
10353,4957,76,5,13445
10354,289,102,3,3344
10355,4616,167,2,48120
10356,4102,91,2,13372
10357,4050,48,4,19677
10358,2383,108,2,43503
10359,2185,91,2,13372
10360,3017,189,2,5647
10361,4253,20,2,39766
10362,3150,80,3,11540
10363,2939,54,2,27912
10364,58,85,3,36648
10365,3707,150,5,20032
10366,87,44,3,40935
10367,3037,87,2,35506
10368,2349,196,1,24583
10369,573,16,4,32874
10370,4374,59,2,42458
10371,3834,164,4,38160
10372,3980,87,2,35506
10373,405,180,2,19373
10374,3499,166,2,43899
10375,1268,114,4,8324
10376,1783,3,5,23713
10377,2880,95,3,41516
10378,2048,106,2,47164
10379,4439,171,4,6316
10380,3199,169,5,26889
10381,546,18,5,28350
10382,2856,32,3,19540
10383,4121,109,2,43810
10384,2452,148,2,9790
10385,3617,63,5,24967
10386,519,153,1,14263
10387,2627,162,4,1347
10388,4421,10,2,27177
10389,233,178,2,47568
10390,4615,179,4,48741
10391,3845,71,2,7105
10392,6,102,5,3344
10393,2363,181,3,49961
10394,879,139,4,30435
10395,4945,137,1,8464
10396,503,35,3,44784
10397,795,12,3,12106
10398,3604,95,1,41516
10399,4242,144,5,17561
10400,4714,135,3,45042
10401,4750,16,1,32874
10402,482,188,4,30022
10403,4239,159,5,4570
10404,4709,175,4,29598
10405,1275,143,3,35742
10406,2144,28,3,27305
10407,1686,79,3,223
10408,4433,185,4,27029
10409,3835,72,5,49906
10410,1535,111,1,20070
10411,4406,42,2,21688
10412,1955,135,3,45042
10413,3970,43,3,40356
10414,3510,179,1,48741
10415,4397,80,2,11540
10416,4670,171,2,6316
10417,1304,73,3,47240
10418,1511,177,2,10206
10419,3079,91,3,13372
10420,3706,134,3,28499
10421,3275,168,4,45051
10422,4830,119,3,37787
10423,4830,153,1,14263
10424,4693,158,3,44236
10425,1173,80,3,11540
10426,2758,80,2,11540
10427,1731,165,3,38343
10428,2486,40,2,30032
10429,4888,91,4,13372
10430,3241,1,5,21124
10431,3233,69,5,15361
10432,2738,179,2,48741
10433,3492,35,5,44784
10434,4295,2,5,15797
10435,578,24,4,9686
10436,240,15,5,34947
10437,3239,94,4,47507
10438,458,33,2,17438
10439,1922,89,2,13038
10440,2167,104,3,30652
10441,3642,177,1,10206
10442,2335,124,4,34741
10443,475,95,3,41516
10444,923,22,2,2765
10445,2969,89,5,13038
10446,3852,80,2,11540
10447,1264,119,2,37787
10448,3465,151,4,10566
10449,3201,63,5,24967
10450,3046,97,4,46888
10451,4228,137,3,8464
10452,4404,166,1,43899
10453,2955,130,3,37055
10454,1189,15,4,34947
10455,1696,35,1,44784
10456,354,119,2,37787
10457,2599,131,3,13116
10458,667,189,4,5647
10459,2798,53,5,6061
10460,2186,28,4,27305
10461,2254,129,4,33887
10462,1943,185,4,27029
10463,3248,51,2,20585
10464,556,46,3,41739
10465,1548,75,4,47767
10466,1722,146,5,19865
10467,3466,131,3,13116
10468,3787,177,1,10206
10469,3578,159,3,4570
10470,1334,47,3,5913
10471,1931,55,4,7553
10472,4194,120,4,47115
10473,2769,101,2,12724
10474,523,58,5,32656
10475,2387,108,4,43503
10476,1127,197,1,14026
10477,241,33,5,17438
10478,1206,85,4,36648
10479,4388,130,2,37055
10480,1474,40,4,30032
10481,4624,173,2,34022
10482,734,97,5,46888
10483,3410,3,4,23713
10484,1854,9,1,30944
10485,2818,35,2,44784
10486,98,98,1,4678
10487,2127,23,3,3737
10488,2341,136,4,46222
10489,3690,166,1,43899
10490,1997,39,3,6630
10491,3902,195,5,7021
10492,935,49,2,47840
10493,2810,91,3,13372
